Starting Space Invaders...

2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=98 'b' at (39.0,124.0) size=9.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (56,124) size: 9x21
2026-01-02 16:36:54,909 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=99 'c' at (56.0,124.0) size=9.0x21.0
2026-01-02 16:36:54,909 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (73,124) size: 9x21
2026-01-02 16:36:54,909 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=100 'd' at (73.0,124.0) size=9.0x21.0
2026-01-02 16:36:54,909 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (90,124) size: 9x21
2026-01-02 16:36:54,909 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=101 'e' at (90.0,124.0) size=9.0x21.0
2026-01-02 16:36:54,909 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (107,124) size: 11x21
2026-01-02 16:36:54,909 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=102 'f' at (107.0,124.0) size=11.0x21.0
2026-01-02 16:36:54,909 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (126,124) size: 10x21
2026-01-02 16:36:54,909 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=103 'g' at (126.0,124.0) size=10.0x21.0
2026-01-02 16:36:54,909 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (144,124) size: 9x21
2026-01-02 16:36:54,909 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=104 'h' at (144.0,124.0) size=9.0x21.0
2026-01-02 16:36:54,909 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (161,124) size: 9x21
2026-01-02 16:36:54,909 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=105 'i' at (161.0,124.0) size=9.0x21.0
2026-01-02 16:36:54,909 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (178,124) size: 8x21
